,name,score
1914,Dour Girl,2.797059
3491,Stripes Like Burberry,2.79697125
3443,GREY,2.79679975
4577,Fountains (with Tems),2.7965089999999995
506,Palace Doctor,2.796409
4193,Superstar (feat. Future),2.795362
1676,"Don't Hit Me Right Now (with Bas & Cozz feat. Yung Baby Tate, Guapdad 4000 & Buddy)",2.79525625
2660,Story: No Title,2.79510125
5305,SLICE INTERLUDE,2.7939385
2992,The Story of O.J.,2.7927865
1201,I THINK,2.79267325
1927,Pup,2.79199825
3775,What Can I Do,2.7918232688
3691,no eres tu(soy yo),2.791621
1621,Eagle Birds,2.7914605000000003
4122,1.5,2.7912940116
193,Screwdriver,2.7900002500000003
3575,Kuo Ta Huli,2.78984875
1535,RUN IT BACK!,2.7897533273
4036,I'm Not In Your Mind,2.78970075
3656,We'll Be Fine,2.7887725
2506,VENGEANCE | VENGEANCE [FEAT. JPEGMAFIA & ZILLAKAMI | JPEGMAF1A + Z1LLAKAM1],2.7882007918
2867,on god,2.78809575
706,D'yer Mak'er - Remaster,2.78746704
109,"Take, Take, Take",2.7873543
1376,Freedom At 21,2.7872685534
5246,itxx funny,2.78715786
2594,F.O.D.,2.7869545
2013,Club Intro,2.78610275
3356,Skinny Suge,2.78606075
4143,Up To Something (feat. Travis Scott & Young Thug),2.785362
4872,murda one (feat. Fivio Foreign),2.78514125
5709,All The Money (with Gunna) [Bonus],2.78504115
3333,Another Man's Woman - Live At Pavillon de Paris/1979,2.7846827
1567,She's A Rainbow - Full Version / With Intro,2.78446181
3320,Memory Lane (Sittin' in da Park),2.784385
2572,86,2.783477887
246,Englishman In New York,2.783229724
3381,3 Musketeers,2.78182783
3056,KenPark - SosMula Solo,2.7817402
1166,Body and Shadow - Noon,2.7813373500000003
2534,Surf,2.78124425
3557,Dancing the Hula,2.7810605000000006
1158,Blues for Marili,2.7810340381000005
2904,Tammy's Song (Her Evils),2.78051883
3251,Lazy Ways,2.7802557
2274,Marbled - Acoustic Version,2.78011
2103,Hands On,2.77998175
343,"Take Me Home, Country Roads - Rerecorded",2.779912437
3208,II B.S. - Edit,2.7794064999999994
1855,You & Me,2.778359146
2604,dothatshit!,2.7782825
3858,Lotta True Crime,2.77797375
3048,SHINNERS13,2.777874
2140,Malibu,2.7778165
3252,I Wanna Rule The World,2.7776480890000004
1555,Traveling Riverside Blues,2.7772820251
121,Night in the City,2.77713071
5071,Morë Tonight (with Nigo),2.77711225
5711,Lane Switching,2.7762467
3174,Alone Again,2.7761245
5050,liar,2.776087
92,There's No Home For You Here,2.7760682500000007
2039,Under Denver,2.77605622
3110,Lost and Found,2.7758632500000004
4240,i'd rather wait,2.77572875
4395,ROUGH 7,2.7751969999999995
4840,B.I.B.L.E. (Basic Instructions Before Leaving Earth),2.775192
266,"Battle of Marston Moor (July 2nd, 1644)",2.7748222
3815,Deserted Dunes Welcome Weary Feet,2.77457425
2603,NO. 9,2.77450125
2400,u,2.77413475
2522,What?,2.773477887
3106,Generation,2.7730717500000006
1977,Mr Backwards,2.77199825
288,At the Coconut,2.771784
5832,Messy,2.77160325
3844,King of the World,2.7714420000000004
972,Boss,2.7712639999999995
1599,Pilot Jones,2.77121815
2489,EL TORO COMBO MEAL (feat. Mavi),2.7703275
3792,In The Garage,2.770293422999999
3485,Self-Portrait In Three Colours,2.769803
3337,Hey Kids,2.76944965
1922,Just Take My Wallet,2.7690125
4423,Poor Boy a Long Way From Home,2.7679895
2128,Name Brand,2.7661508460999995
513,What's Done is Done,2.7661070789999997
3879,1941,2.7650247500000003
3322,One Time 4 Your Mind,2.76438875
827,"I don’t even speak spanish lol - feat. Rio Santana, Judah, Andrez Babii",2.76437575
36,Nautilus,2.763716
3703,Terminal Experiment,2.7633650000000003
4559,HOT DEMON B!TCHES NEAR U ! ! !,2.76244392
5700,Trance (with Travis Scott & Young Thug),2.76239425
306,Dead Girl Walking (Reprise),2.76229775
3331,@ MEH,2.76182783
5511,Another Place,2.76169425
5013,A Child's Tale,2.7616020000000003
2609,Long Time - Intro,2.76110975
3227,"12.38 (feat. 21 Savage, Ink & Kadhja Bonet)",2.760974679
3167,St. Tropez,2.76080525
769,Sand In My Face,2.760787284
478,Anthropocene,2.76057225
3742,Body Of Years,2.760293423
4223,moonglow,2.7602622500000003
2108,Jungle,2.76023319
4084,A New World,2.75947785
389,Automobile,2.7593644999999998
3646,EMI,2.7590635
1520,Euphoria,2.75868925
2986,Hard Piano,2.7578165
2150,RUDEBWOY (feat. Joey Bada$$),2.7571115
3493,Sleeping On The Floor,2.75679975
3028,Ice Age,2.75621025
838,Along Came Betty,2.75619825
2762,Workout Plan,2.7559745170000003
4406,SUPER SOAKA,2.7559195
3020,Old Portrait,2.7558065000000007
2527,Good News,2.7557914999999995
1662,OPEN UP,2.755523621
3396,アシタカせっ記,2.75532825
2533,Hands,2.7541975
2124,Summertime,2.754186
1174,Welcome At Qwerty and Azerty's Place,2.75393775
1214,Good Heels (feat. Jazmine Sullivan),2.753934654
4507,Tyrant (feat. Jorja Smith),2.75347525
1171,Duality,2.75335095
1183,SAVE The World,2.753112
5741,anything,2.7517352500000003
5880,‘87 Stingray,2.75160325
305,I Am Damaged,2.75136275
1108,Icy (feat. Gucci Mane),2.7510340381
5643,Slip,2.74932325
1285,Waiting on Words,2.7487905
132,It's Cold Outside Of Your Heart,2.7486920234999994
4458,Clear,2.74802675
4408,NEVER LEFT,2.74802675
348,Lady,2.74763647
5353,Aruarian Dance,2.747462
4990,Outlets,2.74729
21,Giant Steps,2.74653233
3078,Spaceship (feat. Sheck Wes),2.74621025
563,The Twelfth of Never - Single Version,2.746107079
3999,Android,2.745510904
686,Don't Wanna Fall in Love,2.7451100333
2256,Songbird,2.74443025
4102,Soy-Protein Munt Machine,2.744409
4765,Get Throwed,2.7443720000000003
74,Seven Nation Army,2.742976
2704,Good Morning,2.74156605
4172,OLD NEWS (feat. Baird),2.7412940116
1156,Mean Old World,2.74101175
2384,Thousand Words,2.74005534
530,Blame It On the Tetons,2.739227
3889,Together,2.7383907603
2654,shining on my ex,2.7382825
3019,Meditations For Moses,2.73827
4101,"Han-Tyumi, The Confused Cyborg",2.7381956
3949,Time = Fate,2.7377725
5303,BULLIES,2.7374620000000003
4649,Dionysian State,2.73724275
880,Save Me Pt 2 (feat. Austin Lam),2.737234189
4197,Trance (feat. Karlae & Yung Bleu),2.736797687
539,We Will Rock You - Remastered 2011,2.736549
4069,Nothing That Has Happened So Far Has Been Anything We Could Control,2.73620425
2076,Drugs 2,2.73591275
5515,Moody Day,2.73572175
1387,Love Is Blindness,2.735548
4049,Breathe Deeper,2.735510904
2776,Whateva Will Be,2.73538275
3271,SPLINTER,2.73491175
3049,Yung Gravity,2.73429125
4081,Fire In The Water - Bonus Track,2.73411075
4717,"Go With the Flow (12"" Version)",2.734059495
5737,"Sorry, I Like You",2.7329388005999995
3704,Poem 2,2.7328220000000005
3714,Spill Vill (with Desi Banks & Big Rube feat. Kountry Wayne),2.7324555
4965,Can't Call It,2.7322295700000003
2169,CAN'T SAY,2.73210925
1424,stucco,2.73194555
2809,Calcutta Cutie - Rudy Van Gelder Edition/1999 Digital Remaster,2.7316139999999995
5245,go,2.73143225
4176,DEAR LORD,2.73134639
1331,LUST.,2.7312562499999995
2584,Longview,2.73124425
2663,Good Night,2.730275142
3606,"The Rivington (feat. Conway, Westside Gunn & Joyce Wrice)",2.7287725
3711,Scarab 38 (feat. Action Bronson),2.72875525
841,Come Rain Or Come Shine - Remastered,2.727906
4751,Out of Ordinary,2.72729125
4701,Red and Gold,2.72729125
4636,Run This Town,2.7271985
1278,Weight of Love,2.72626625
3873,Waste My Time,2.72598655
1523,Leopard,2.72582425
4454,Hot N*gga,2.725674
4867,paid my dues (feat. Takeoff),2.725372
636,Boy Blue,2.7251100333
737,Mind Eraser,2.724736
5334,X-Wing - Cold Blooded Soul Version,2.72433575
785,Somewhere In Hollywood,2.72427725
2093,It Gets Better,2.724202
4031,Pyro [Sango Leak Feat. Kenny Mason],2.72411075
3562,Alekoki,2.72405225
1264,U Said,2.723934654
3059,Nuka Cola,2.72371725
3442,LOGOUT,2.72360175
1079,Withered Hand,2.72344675
1446,Rain Man,2.7216
5158,LIED TO ME,2.7208055242
854,what are you so afraid of,2.7198307913
3165,A Tale of 2 Citiez,2.7192935999999994
3761,Double Bass,2.71875525
939,FromdaTomb$,2.71869125
2395,Bulletproof,2.7186876900000003
3674,Without You (feat. Rapsody),2.71811775
1318,Young and Doomed,2.7176061
1974,Gift of Eden,2.7169525
1329,LOYALTY. FEAT. RIHANNA.,2.7164385
3823,Photograph,2.71598655
3772,Sunflowers,2.71581275
2260,Buttered Up,2.714517033
3370,The Light,2.714385
509,Abulia and Akrasia,2.71435125
5384,Ice V,2.71433575
4446,Blue Morpho,2.71404775
4496,Internet,2.71404775
2994,Caught Their Eyes,2.71362575
800,I Ain't Got Time!,2.7129558520000003
528,Satin In A Coffin,2.7129207499999994
1896,Of Course We Know,2.712802
3341,Take a Walk,2.7122265
5118,Shake,2.71155575
3894,Gasoline Dreams (with Khujo Goodie),2.7114420000000004
5169,BURNT OUT,2.7106197
1909,Ceiling Zero,2.710296
1327,ELEMENT.,2.70964025
2333,White Ferrari,2.70947525
3258,Diva,2.7094065
2037,She,2.709340594
1293,Everlasting Light,2.70836675
4987,MF GROOVE (with Ravyn Lenae),2.7074437500000004
4186,Paid the Fine (feat. Lil Baby & YTB Trench),2.706950819
4147,"Only You (feat. WizKid, Offset & J Balvin)",2.706797687
3058,Lamborghini Getaway,2.70672515
5356,Static,2.70654675
532,The Good Times Are Killing Me,2.70640125
638,Poorboy (The Greenwood),2.7063802691000003
2255,Time of Our Life,2.70602425
2026,Satan's Overture Pt. 1,2.7059127499999995
1348,¿Viva La Gloria? (Little Girl),2.7058317741
1443,Untitled,2.70546825
1493,Flume - Bon Iver Cover,2.70546825
3262,Holdin' Steel (feat. Dice Soho),2.70515697
3492,Marni On Me,2.70360175
5787,The Root of Demise,2.7029388005999992
4160,Only You - Instrumental,2.702731447
2635,BBW,2.7027235101
351,The Meaning,2.7025745
5750,JEANS INTERLUDE - Skit,2.7023942499999998
709,Elysium,2.70130364
3504,I Don’t Wanna Break Up,2.70106525
349,Poor Boy,2.70089925
1893,God is an Indian and You're an Asshole,2.70035875
5544,Blessing It -remix (feat. Substantial & Pase Rock from Five Deez),2.69985855
3629,Difficult,2.69974775
3385,Glome,2.699462
1706,Moonchild,2.6994100000000003
5301,INVENTED IT,2.6992713364
5070,Want It Bad (with Nigo),2.6987125
3459,Sofia,2.6985065
1505,Besitos,2.6972820251
757,Lovely To See You,2.6971475195
2466,The War Is Over,2.69653475
5702,Metro Spider (with Young Thug),2.696529
681,If I Stay Too Long,2.696386085
2895,A Colloquial Dream,2.6959587696
1240,AMY'S GRAVE,2.6958085898000004
3732,Go Gina,2.695607
261,Jettisoned,2.69436745
594,It Really Doesn't Matter,2.6943315
3849,Planet B,2.6941922499999995
4557,The Blue,2.69347525
4959,Jelly,2.69346684
1029,Warm Slime,2.69344675
1696,Rock 'N' Roll Is King,2.6932637607000003
5009,Pray Everyday (Survivor's Guilt),2.6911250942
2848,"A Love Supreme, Pt. IV - Psalm",2.6909005
1218,Jet Black (feat. Brandy),2.6901860459
4792,OHDEE,2.6892637500000003
4120,out for the night,2.6891019259999998
5080,Sadness and Sorrow,2.6890054400000003
3065,33rd Blakk Glass,2.688998
333,Haze,2.6888254500000004
398,Revolution - Remastered 2009,2.68763647
5630,"Alone, Together",2.6871035
760,So Deep Within You,2.6866773
5231,EXPLORE,2.68645175
4864,all good (feat. Future),2.68602575
2111,Silicon Valley,2.6846354000000003
2583,Chump,2.6841975
1872,So Long,2.683892
3464,Now You Don't,2.683562
106,The Dream,2.6831505
4062,Mind Mischief,2.68252375
2325,Skyline To,2.6823775621
3391,A Better Place,2.6822265
3784,Sweetheart Two,2.680616000000001
4604,"if your life has a why, you can bear almost any how",2.68001215
4278,bliss,2.6782655
1409,The Nurse,2.67824125
896,Backlash Blues,2.67784325
4768,Smoke (feat. HVN & SoFaygo),2.67607275
3865,1993 (feat. Little Ricky ZR3),2.67457425
2653,Myrtle Beach Summer 1974,2.6745012500000005
5352,Hiraeth,2.6742587500000004
3799,Pink Triangle,2.67419225
5236,Tek It - Slowed,2.6737553
2905,Chapter Six,2.6734505000000004
2902,A.D.H.D,2.672555
4239,a warm home,2.672366
3367,When I Look Into Your Eyes,2.67211625
664,Pleasure Blimps,2.6717405547
68,Cantaloupe Island - Remastered,2.6717157873
4470,RISE! (feat. DAISY WORLD),2.67127875
5059,"Ain't No Way [Feat. 6LACK, Rico Nasty, J.I.D, Jasiah, Kitty Ca$h]",2.6711250942
2541,!!!!!!!,2.6710855
3760,Sound Check (Gravity),2.6708075
3728,Doves In The Wind (feat. Kendrick Lamar),2.66997675
5624,Cold Seas,2.6693805
2493,The Box,2.669332
4170,WINDOWS (feat. SoGone SoFlexy),2.669101926
300,In Old England Town (Boogie #2),2.66900175
1740,Lone,2.66857525
2792,Photograph,2.668327
4310,skylight,2.66795325
5006,We Will Never Die (feat. Lil Dude),2.66771825
3051,Flex Season,2.6672177759999998
47,Fly By Night,2.66672669
5749,LIE TO ME,2.665579296
4071,30000 Megatons,2.6655057499999995
3313,Boy Back (feat. NAV),2.6654582500000004
2195,December 24,2.664817
1265,Bulls In The Bronx,2.664432944
2366,African Pirates,2.664361
793,I Will Always Love You,2.6641150779
613,Penny Lane - Remastered 2015,2.66329825
2685,Bad News,2.6627235101
4635,D.O.A. (Death Of Auto-Tune),2.662644
4685,Nissan Only,2.662644
2118,Money,2.6618277500000005
4226,food court,2.661686
558,Run Like Hell,2.661543
1395,Little Bird,2.66135802
864,Ghost Fight,2.6609835
2397,King Kunta,2.66020417
1423,banana,2.66013605
5381,君だけの天使,2.6590215
2167,ASTROTHUNDER,2.65884475
3808,Growing Stale,2.65797375
5338,me 3,2.6577395
2877,Clan In Da Front (feat. RZA & GZA),2.657378692
1016,Death of a Bachelor,2.657081
3127,The Way I Am,2.657055
1744,Off Deez (with J. Cole),2.656994
3295,Human Leather Shoes for Crocodile Dandies,2.6569302909
5730,Forg_tful (with Kim Sawol),2.6568220247000003
3986,Static Electricity,2.656819
3936,Billabong Valley,2.656819
566,10 Freaky Girls (with 21 Savage),2.6562925
3312,Mannequin Challenge (feat. Juice WRLD),2.655559
2710,Drunk and Hot Girls,2.655267615
5062,The Smell Of Death,2.6546550000000004
72,Call It Stormy Monday (But Tuesday Is Just As Bad),2.654641
485,Lord Is It Mine,2.6533187499999995
24,Narcos Main Theme - Tuyo (Netflix Series),2.652976
5697,Too Many Nights (feat. Don Toliver & with Future),2.6522110000000003
3518,Slay3r,2.652207
4432,Crawling Kingsnake - Edit,2.6518964999999994
1631,California Dreamin' - Single Version,2.65169025
818,Floor 555,2.65048925
5514,Twin Of Myself,2.6501275
2751,Diamonds From Sierra Leone - Bonus Track,2.65007325
3812,Crumbling Castle,2.64985675
170,Top Yourself,2.64821075
5204,Father Time (feat. Sampha),2.64707575
5752,NEEZY'S WALK (feat. Lynae Vanee),2.646529
5122,The Left,2.64647725
1379,Hypocritical Kiss,2.6464385
2545,when the party's over,2.646425897
5252,Count Me Out,2.6463214500000003
2178,Freestyle S**t,2.6461508461
3318,The World Is Yours,2.6458425168
529,Interlude (Milo),2.6451685
4621,villain,2.6442545
4552,Close To You,2.6441774
1358,Humility (feat. George Benson),2.6437805352
4896,missing me,2.6436646270000006
293,Hey Jude - Remastered 2015,2.6432675000000003
156,Confusion,2.6431505
3264,2 Lil Shorty,2.64307175
4085,Altered Beast I,2.642459
3764,Latin Simone (Que Pasa Contigo),2.6424555
2266,Gravy Train,2.6423105
2048,Curls,2.6421245459
4958,WIDE Open,2.64129082
2158,CAROUSEL,2.64023319
5564,Music is mine,2.6401275
2046,Sickfit,2.63998125
514,Humoresque,2.6399145
2173,COFFEE BEAN,2.63967175
2865,Continental Breakfast,2.63882275
1742,Slick Talk,2.63869025
2079,Chronic,2.63856225
2882,"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)",2.63851725
5878,Lady Of Namek,2.6382580000000004
3510,Saeta,2.63805975
2737,Drive Slow,2.6370073494
3104,Song of a Solitary Crow,2.636725500000001
5558,Peaceland,2.63603265
1064,Hang 'Em High,2.63591425
4157,Only 1 (Interlude) - Instrumental,2.635865155
3374,Dreary Nonsense,2.6358465
5171,Ticking,2.63545625
3383,Perfume!,2.6346827
1015,Z4L (with Bari & Jay2),2.634576
4152,Don't Come Out The House - Instrumental,2.634409
5599,You're Cute,2.6340596
574,Red Death at 6:14,2.63383
395,Long Way Down,2.6331755
995,Star Wars (Main Theme),2.632909
99,The Story In Your Eyes,2.63272138
607,Yesterday - Remastered 2015,2.6323532499999995
1209,I DON'T LOVE YOU ANYMORE,2.6318585
2477,Closure,2.63168222
4562,Champagne Poetry,2.63130885
3378,It's Over,2.6310347500000004
916,Roll in Peace (feat. XXXTENTACION),2.63094125
2142,Homecoming,2.6309404999999995
399,I Am The Walrus - Remastered 2009,2.63089925
2900,F*ck Your Ethnicity,2.630666943
1350,Wyclef Jean,2.63025995
510,Hypermisophoniac,2.62995925
3052,Forget Me Thots,2.6297337500000006
3286,Sifting,2.62925964
494,Tenderloin,2.6290765
5735,Wild Flower (with youjeen),2.6290695
3506,Moment of Clarity,2.62881475
720,Hey Gyp (Dig the Slowness),2.6284584
2742,Addiction,2.628327
4324,Intro,2.628093623
2787,Conrad Tokyo,2.6270073494
953,The World Is Ugly,2.62694675
556,The Show Must Go On,2.626409
2866,bad thoughts,2.6261890199999995
5038,CAN I PLUCK,2.625598705
866,Bird That Carries You Over A Disproportionately Small Gap,2.62480295
1161,Two Bones and a Pick,2.62413996
4767,OUTERSPACE (feat. Baby Keem),2.624059495
524,Dig Your Grave,2.62383
1190,EARFQUAKE,2.623208
945,Funky Ho'$,2.622909
1846,Rubberband,2.622802
2457,Saint Pablo,2.6227875000000003
2996,Family Feud,2.62246775
5782,"Bacon, Eggs, and Grits",2.6205205000000005
3201,Knicks,2.6202556999999995
2701,Cheers (feat. Q-Tip),2.62007325
591,Stranger On a Quiet Street,2.6193893221
700,Mother Nature,2.6192752
3005,How I Feel Now,2.6191855
5736,No.2 (with parkjiyoon),2.61913825
383,Over the Rainbow,2.61882545
5868,Mr. Morale,2.61845896
4151,Overdue - Instrumental,2.6181956
5046,yours,2.61799325
4940,plain plaid purple morning,2.61729
2100,Everything We Need,2.6171115
734,Hell of a Season,2.61656847
688,Scumbag,2.6163802691000004
2105,Jesus Is Lord,2.616012903
2155,Castaway,2.616012903
1014,Oh My Love - Remastered 2010,2.61591425
2577,Westbound Sign,2.6157915
198,I Fought Piranhas,2.614579
2464,House Of Glass,2.6140055
3795,Beverly Hills,2.6136595
5470,Radio,2.61338775
3727,Love Galore (feat. Travis Scott),2.612957
4746,N.O.,2.6129565
932,Money Trees,2.6127565
5722,Ebony Wood Stock - Interlude,2.61226825
3159,Ezekiel’s Wheel feat. The-Dream,2.612151
1687,Loser Gone Wild,2.6120065
872,21 Guns,2.61193675
3578,Is This Love,2.6115245
3528,King Vamp,2.6115245
1116,It's Raining Again,2.6113373500000003
759,To Share Our Love,2.61130364
1381,I'm Shakin',2.6112562499999994
5851,Movie,2.61010875
2116,Play God,2.61008845
4654,Kluges II,2.61001215
4292,Avatar: the Last Airbender,2.6092345000000003
4839,I Gotcha Back,2.6087716000000003
4274,blue in green,2.6081462500000003
26,Love Comes To Everyone - Remastered 2004,2.6077886
5365,Give You the World,2.60719025
5172,Tek It,2.60647725
2374,Brass Tax,2.6059592748
5848,Tokyo Mission Impossible,2.6057105
701,Aftermath - Remix,2.6056440362
807,Revenge,2.6056375500000004
3334,Another Man's Woman - Live At Hammersmith Odeon / 1975,2.6055859
1004,Quicksilver,2.6047930000000004
2193,Cold Summers,2.60413125
3456,North,2.6040358431
1308,Transvestities Can Be Cannibals Too,2.6037805352
5455,Passion Flower,2.6036075
817,the remedy for a broken heart (why am I so in love),2.60355818
590,Just for Love,2.60289925
3534,Not PLaying,2.6022525
624,Wonderful! Wonderful! (with Ray Conniff & His Orchestra & Chorus) - Single Version,2.6020015424
238,Spitting Venom,2.6017840000000003
1207,WHAT'S GOOD,2.6016292926
2659,Me Now,2.60110975
3226,Time (feat. Ariana Grande),2.60100375
4280,stay with me,2.600915
5734,Hectic (with Colde),2.60043053
4262,Dilusional,2.60016
5163,COULD BE US,2.60015825
1526,Genesis,2.599723
3387,Solanine,2.5994496499999995
3961,Disciples,2.599409
4777,Close to You,2.5993985
3975,Straws In The Wind,2.5992047846000004
2129,Ezra and Marla,2.5990062499999995
3082,2STYLISH,2.5989039400000005
3351,Look At Me,2.59844625
3965,"New Person, Same Old Mistakes",2.59823375
1866,Inchman,2.5979380938
3899,Spaghetti Junction,2.5977725
2803,Strange Meadow Lark,2.597557
4617,booman,2.59746475
1066,Cemetery Drive,2.597081
4628,enough for you,2.5950027500000004
561,Outside the Wall,2.594989
1752,Just Da Other Day,2.59482525
194,One More Cup Of Coffee,2.594765
3745,Body,2.5936595
4339,wallflowers,2.5921597500000004
4389,BALD!,2.5921597500000004
2427,Hell Of A Life,2.59168222
2269,Richard Simmons,2.5914765
3507,Concierto de Aranjuez: Adagio,2.5910605
4471,BLESSED,2.5909865
422,If,2.5902747500000003
1300,Too Afraid to Love You,2.59025995
3155,The Neverending Story,2.5896232500000003
2938,Bring U Down,2.5895755
3911,"Gangsta Sh*t (feat. Slimm Calhoun, C-Bone & T-Mo)",2.589409
5331,Mental - Cold Blooded Soul Version,2.5890215
1510,Here Comes The Sun - Remastered 2009,2.5889250500000003
2388,Nightmares Are Real (feat. Pusha T),2.58882725
3301,Light It Up,2.58844625
2465,Love's The Only Way,2.5878514
1833,Captain Loosley,2.58773025
235,Fly Trapped In a Jar,2.5873018034
4686,Black Cats,2.5871985
3587,I Shot The Sheriff,2.58716384
5296,Extra,2.58715786
3177,Scared To Live,2.587055
1670,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",2.5868025509
3013,I Can't Get Started,2.5865380000000004
5281,oxy after oxy,2.58645175
205,Fireflies,2.5861445
3070,Euphoria (feat. Travis Scott & Kaash Paige),2.585806500000001
4859,Fuck How U Feel,2.5851525
3991,2000 Light Years Away,2.5850965
3081,WHATS POPPIN,2.5847012884
345,Sister Moonshine,2.5831755000000003
1499,888,2.5830377500000004
5161,C'MERE,2.5827645
4037,Cellophane,2.582568
2024,LA CANCIÓN,2.582468935
4289,Mo Bamba,2.582366
3584,Stir It Up,2.5822525
5369,15丁目,2.5816395000000005
3328,Giant Steps,2.58103475
5119,$even,2.5806197
1746,Off Da Zoinkys,2.5803457499999998
4891,too easy,2.57950025
682,What Are We Craving?,2.57929875
3696,ángel sin cielo,2.5790635
4118,break da law,2.57812525
4667,LOST IN THE CITADEL,2.57746475
4093,Some Context,2.5773025
4619,vent,2.5766395143
1747,Workin Out,2.57646952
516,Roll Over Beethoven,2.5762925
975,You've Got Her In Your Pocket,2.575805482
4404,YOU CAN SMD,2.575674
3103,Sucré,2.5756265000000003
5088,N.E.Z,2.575598705
2761,Get Em High,2.5754105000000003
85,You Don't Know What Love Is (You Just Do as You're Told),2.57517875
1065,"It's Not a Fashion Statement, It's a Deathwish",2.5745759999999995
243,American Pie,2.5732675
3699,Synthesis,2.572423000000001
3284,Private Shield,2.5721955
5877,Ballad of a Badman,2.5721625675
1259,The Fletcher Memorial Home,2.5718585
5295,Monsters Dot Com,2.57143225
3280,In a Paradise,2.57080825
3826,Crab,2.57050142
2347,The Spider And Me,2.57020417
4038,I'm In Your Mind Fuzz,2.56992675
2251,Losing You,2.569856418
4500,Wow.,2.5697280178
2988,Santeria,2.5695755
5708,Feel The Fiyaaaah (with A$AP Rocky & feat. Takeoff),2.568217
4168,BANKROLL (feat. A$AP Rocky & A$AP Ferg),2.56812525
5096,Tinkering,2.56799325
1955,Richter,2.5679568
4478,Toast,2.56767375
4748,Life Goes On - Alok Remix,2.567310435
5400,Servir Sempre,2.56723925
4243,moving cars,2.5672135000000003
3537,Steve Biko (Stir It Up),2.56716384
3559,On the Beach,2.567048969
486,Casual Conversations,2.5669767656
1924,Astronaut,2.5669525
419,Bad Ideas,2.56602392
4004,Best Thing in Town,2.565766
4695,Doomsday,2.565554648
3881,Mr. Richland's Favorite Song,2.56468925
2161,STOP TRYING TO BE GOD,2.5646354
5837,Hell Yeah,2.5640625000000004
1452,Corduroy Dreams,2.56402139
1559,Traveling Riverside Blues - Alternate Take,2.5636944999999995
4391,BODYGUARD!,2.5636755
4772,Here and Now,2.56317125
2407,The Blacker The Berry,2.5627875
2740,Roses,2.56191577
1843,"Problemz (feat. Erick The Architect, CJ Fly, The Underachievers, Zombie Juice & Nyck Caution)",2.56035875
1013,The Night King,2.5599755
632,"Cello Concerto in B Minor, Op. 104, B. 191: III. Finale (Allegro moderato)",2.5592987499999995
1570,Brown Eyed Girl,2.55868925
4253,plants and seeds,2.5580420000000004
3627,Mothers Love,2.55785525
95,Black Math,2.557766
1368,BLACKLAND 66.6,2.5576061
1952,Words of Wisdom,2.5563947
4521,BirdBrainz,2.55633075
2089,Stressed Out,2.5560562199999994
5800,PYS (feat. DJ Paul),2.5557105
1005,A Spanish Piece,2.55568775
2862,Patrice,2.555372
4930,it's time to take my mask off,2.5549855
3118,Invisible Face,2.55470675
3254,Iceberg,2.554565387
2601,New Choppa,2.55447
3275,SCREAMING AT THE RAIN,2.55301575
4498,Myself,2.55271375
2268,Alley Oop,2.552606
2637,"Lifes Hard, Here's A Song About Sorrel",2.5524540521
4509,Nuestro Planeta (feat. Reykon),2.55244392
1100,Farewell Bluebird,2.5524395
5168,ARMED MAN,2.55155575
1680,Rembrandt...Run It Back (with JID & J. Cole feat. Vince Staples),2.5514781500000003
1630,Fire Walk With Me,2.5514781500000003
3036,Paramedic!,2.55132175
3217,A Night In Tunisia - Remastered 2005,2.55125575
1804,All I Got,2.5506037691
472,Good Morning Good Morning - Remastered 2009,2.5502747500000003
5113,Time Is Temporary,2.55015825
3420,Trippin (feat. Kehlani),2.5500338299999994
564,The Weight - Remastered 2000,2.5499145
4433,telepatía // acoustic,2.5495425
5206,Rich Spirit,2.5493207728
3925,SWIM,2.5492047846
5177,Have Some Love,2.548664
1330,PRIDE.,2.5480836680000003
1651,The Night,2.5479580120000005
5056,The Last,2.54771825
1880,Anti-Matter,2.5474665
5102,Meadows in Japan,2.5474491500000003
3001,Intro,2.547217776
3245,Interlude,2.5469302909
2849,"A Love Supreme, Pt. III - Pursuance",2.5465385
1273,C Moon,2.54638
834,a lot,2.545149
3941,Sense,2.5450965000000005
2485,rockstar (feat. 21 Savage),2.5450935
2206,YYZ,2.54443025
544,"Another Brick in the Wall, Pt. 1",2.5443315
377,Hello (feat. Lil Pump) - Bonus Track,2.544291105
1127,Stay the Course,2.544101355
4259,Waiting For The Train,2.54408325
5286,rooooobbed,2.5437553
1208,"GONE, GONE / THANK YOU",2.543367
3317,Life's a Bitch (feat. AZ & Olu Dara),2.5421162500000003
1242,PONY,2.54194575
1495,Take Me Out,2.5416668024
3558,Stack of Lies,2.5407815
4380,TOKYO,2.53989425
2123,Strawberita,2.53967175
4483,I DON'T KNOW,2.5395425
376,Ain't No Rest for the Wicked,2.5392287500000004
3944,Paper Mâché Dream Balloon,2.53878745
3552,Pua Paoakalani (Vocal Version),2.538411
1883,Yard Sale,2.53773025
4735,? (Instrumental),2.5365044999999995
2379,Sweet Lawd - Skit,2.53610675
2399,These Walls,2.5354857857
449,Sweets Helicopter,2.53486475
